TimeMs,00:1c:f0:cb:ec:92.APRSSI
1305233059824,
1305233060376,
1305233060893,
1305233061403,
1305233061939,
1305233062478,
1305233063021,
1305233063540,
1305233064064,
1305233064590,
1305233065093,
1305233065614,
1305233066161,
1305233066693,
1305233067220,
1305233067758,
1305233068294,
1305233068822,
1305233069349,
1305233069888,
1305233070411,
1305233070948,
1305233071455,
1305233071996,
1305233072523,
1305233073070,
1305233073595,
1305233074127,
1305233074679,
1305233075183,
1305233075713,
1305233076241,
1305233076766,
1305233077300,
1305233077834,
1305233078387,
1305233078931,
1305233079456,
1305233079989,
1305233080516,
1305233081069,
1305233081610,
1305233082136,
1305233082682,
1305233083198,
1305233083722,
1305233084245,
1305233084786,
1305233085327,
1305233085855,
1305233086405,
1305233086957,
1305233087496,
1305233088024,
1305233088582,
1305233089125,
1305233089649,
1305233090173,
1305233090713,
1305233091236,
1305233091774,
1305233092340,
1305233092872,
1305233093401,
1305233093945,
1305233094502,
1305233095042,
1305233095575,
1305233096106,
1305233096641,
1305233097217,
1305233097832,
1305233098386,
1305233098901,
1305233099410,
1305233099941,
1305233100488,
1305233100992,
1305233101490,
1305233102020,
1305233102551,
1305233103103,
1305233103617,
1305233104141,
1305233104680,
1305233105233,
1305233105738,
1305233106258,
1305233106805,
1305233107348,
1305233107875,
1305233108420,
1305233108969,
1305233109495,
1305233110020,
1305233110562,
1305233111089,
1305233111624,
1305233112163,
1305233112716,
1305233113267,
1305233113769,
1305233114302,
1305233114824,
1305233115327,
1305233115855,
1305233116397,
1305233116944,
1305233117483,
1305233118025,
1305233118559,
1305233119091,
1305233119619,
1305233120155,
1305233120689,
1305233121244,
1305233121779,
1305233122306,
1305233122855,
1305233123383,
1305233123934,
1305233124474,
1305233125023,
1305233125535,
1305233126076,
1305233126605,
1305233127138,
1305233127665,
1305233128213,
1305233128758,
1305233129314,
1305233129821,
1305233130352,
1305233130885,
1305233131382,
1305233131908,
1305233132465,
1305233132994,
1305233133515,
1305233134058,
1305233134597,
1305233135141,
1305233135678,
1305233136200,
1305233136733,
1305233137292,
1305233137811,
1305233138336,
1305233138887,
1305233139419,
1305233139946,
1305233140490,
1305233141038,
1305233141578,
1305233142110,
1305233142648,
1305233143175,
1305233143718,
1305233144260,
1305233144812,
1305233145378,
1305233145887,
1305233146419,
1305233146964,
1305233147492,
1305233148088,
1305233148605,
1305233149130,
1305233149643,
1305233150170,
1305233150696,
1305233151247,
1305233151777,
1305233152296,
1305233152822,
1305233153387,
1305233153895,
1305233154419,
1305233154967,
1305233155467,
1305233155994,
1305233156516,
1305233157062,
1305233157585,
1305233158104,
1305233158643,
1305233159161,
1305233159678,
1305233160218,
1305233160758,
1305233161308,
1305233161818,
1305233162336,
1305233162864,
1305233163417,
1305233163916,
1305233164438,
1305233164986,
1305233165496,
1305233165998,
1305233166512,
1305233167052,
1305233167687,
1305233168219,
1305233168765,
1305233169306,
1305233169842,
1305233170359,
1305233170904,
1305233171486,
1305233171993,
1305233172505,
1305233173027,
1305233173533,
1305233174045,
1305233174583,
1305233175131,
1305233175666,
1305233176190,
1305233176735,
1305233177306,
1305233177819,
1305233178348,
1305233178879,
1305233179439,
1305233179946,
1305233180470,
1305233180999,
1305233181532,
1305233182030,
1305233182551,
1305233183088,
1305233183627,
1305233184149,
1305233184689,
1305233185234,
1305233185749,
1305233186279,
1305233186818,
1305233187362,
1305233187881,
1305233188408,
1305233188961,
1305233189530,
1305233190040,
1305233190556,
1305233191079,
1305233191586,
1305233192105,
1305233192648,
1305233193197,
1305233193722,
1305233194278,
1305233194798,
1305233195343,
1305233195852,
1305233196383,
1305233196920,
1305233197472,
1305233198004,
1305233198525,
1305233199047,
1305233199583,
1305233200082,
1305233200612,
1305233201136,
1305233201662,
1305233202185,
1305233202731,
1305233203276,
1305233203796,
1305233204319,
1305233204863,
1305233205402,
1305233205939,
1305233206471,
1305233207004,
1305233207556,
1305233208072,
1305233208585,
1305233209133,
1305233209658,
1305233210180,
1305233210721,
1305233211274,
1305233211808,
1305233212338,
1305233212876,
1305233213415,
1305233213939,
1305233214470,
1305233215011,
1305233215567,
1305233216117,
1305233216634,
1305233217169,
1305233217694,
1305233218210,
1305233218728,
1305233219253,
1305233219793,
1305233220312,
1305233220854,
1305233221404,
1305233221921,
1305233222445,
1305233222995,
1305233223536,
1305233224073,
1305233224592,
1305233225109,
1305233225637,
1305233226136,
1305233226652,
1305233227212,
1305233227734,
1305233228258,
1305233228805,
1305233229354,
1305233229890,
1305233230415,
1305233230934,
1305233231486,
1305233232021,
1305233232553,
1305233233094,
1305233233645,
1305233234287,
1305233234808,
1305233235335,
1305233235866,
1305233236392,
1305233236933,
1305233237458,
1305233237974,
1305233238496,
1305233239036,
1305233239577,
1305233240085,
1305233240601,
1305233241126,
1305233241658,
1305233242164,
1305233242679,
1305233243211,
1305233243729,
1305233244228,
1305233244744,
1305233245265,
1305233245793,
1305233246308,
1305233246851,
1305233247396,
1305233247921,
1305233248450,
1305233249005,
1305233249535,
1305233250072,
1305233250604,
1305233251137,
1305233251672,
1305233252212,
1305233252732,
1305233253283,
1305233253807,
1305233254334,
1305233254872,
1305233255409,
1305233255920,
1305233256443,
1305233256983,
1305233257534,
1305233258054,
1305233258585,
1305233259125,
1305233259652,
1305233260168,
1305233260692,
1305233261233,
1305233261803,
1305233262304,
1305233262826,
1305233263347,
1305233263885,
1305233264413,
1305233264967,
1305233265511,
1305233266050,
1305233266568,
1305233267120,
1305233267644,
1305233268183,
1305233268700,
1305233269249,
1305233269835,
1305233270349,
1305233270870,
1305233271402,
1305233271934,
1305233272463,
1305233272991,
1305233273539,
1305233274054,
1305233274586,
1305233275117,
1305233275649,
1305233276182,
1305233276720,
1305233277248,
1305233277762,
1305233278264,
1305233278782,
1305233279312,
1305233279854,
1305233280348,
1305233280864,
1305233281390,
1305233281925,
1305233282453,
1305233282992,
1305233283540,
1305233284067,
1305233284597,
1305233285126,
1305233285638,
1305233286172,
1305233286695,
1305233287250,
1305233287792,
1305233288329,
1305233288849,
1305233289390,
1305233289919,
1305233290441,
1305233290979,
1305233291531,
1305233292042,
1305233292576,
1305233293105,
1305233293647,
1305233294174,
1305233294689,
1305233295200,
1305233295725,
1305233296262,
1305233296798,
1305233297340,
1305233297991,
1305233298487,
1305233299008,
1305233299532,
1305233300034,
1305233300561,
1305233301100,
1305233301627,
1305233302154,
1305233302678,
1305233303207,
1305233303749,
1305233304283,
1305233304810,
1305233305354,
1305233305916,
1305233306438,
1305233306959,
1305233307488,
1305233308017,
1305233308531,
1305233309073,
1305233309609,
1305233310125,
1305233310649,
1305233311180,
1305233311767,
1305233312300,
1305233312817,
1305233313341,
1305233313874,
1305233314382,
1305233314899,
1305233315428,
1305233315990,
1305233316491,
1305233317002,
1305233317555,
1305233318080,
1305233318602,
1305233319144,
1305233319691,
1305233320205,
1305233320726,
1305233321256,
1305233321805,
1305233322322,
1305233322846,
1305233323393,
1305233323945,
1305233324455,
1305233324972,
1305233325512,
1305233326033,
1305233326563,
1305233327110,
1305233327651,
1305233328168,
1305233328695,
1305233329229,
1305233329781,
1305233330301,
1305233330831,
1305233331351,
1305233331902,
1305233332433,
1305233332957,
1305233333536,
1305233334047,
1305233334577,
1305233335127,
1305233335663,
1305233336178,
1305233336699,
1305233337252,
1305233337800,
1305233338343,
1305233338863,
1305233339412,
1305233339946,
1305233340475,
1305233340996,
1305233341545,
1305233342068,
1305233342575,
1305233343091,
1305233343647,
1305233344178,
1305233344708,
1305233345257,
1305233345790,
1305233346295,
1305233346831,
1305233347359,
1305233347915,
1305233348442,
1305233348975,
1305233349507,
1305233350065,
1305233350577,
1305233351099,
1305233351650,
1305233352174,
1305233352698,
1305233353223,
1305233353769,
1305233354310,
1305233354827,
1305233355382,
1305233355895,
1305233356437,
1305233356960,
1305233357491,
1305233358025,
1305233358559,
1305233359073,
1305233359626,
1305233360143,
1305233360665,
1305233361211,
1305233361761,
1305233362285,
1305233362816,
1305233363354,
1305233363904,
1305233364432,
1305233364957,
1305233365488,
1305233366178,
1305233366677,
1305233367188,
1305233367727,
1305233368251,
1305233368776,
1305233369315,
1305233369843,
1305233370359,
1305233370878,
1305233371428,
1305233371979,
1305233372491,
1305233373018,
1305233373572,
1305233374124,
1305233374637,
1305233375152,
1305233375683,
1305233376222,
1305233376732,
1305233377275,
1305233377810,
1305233378323,
1305233378876,
1305233379383,
1305233379902,
1305233380436,
1305233380964,
1305233381518,
1305233382039,
1305233382571,
1305233383106,
1305233383679,
1305233384214,
1305233384716,
1305233385235,
1305233385762,
1305233386282,
1305233386804,
1305233387358,
1305233387894,
1305233388433,
1305233388956,
1305233389506,
1305233390051,
1305233390589,
1305233391114,
1305233391666,
1305233392229,
1305233392737,
1305233393252,
1305233393793,
1305233394306,
1305233394828,
1305233395355,
1305233395869,
1305233396406,
1305233396939,
1305233397473,
1305233398020,
1305233398557,
1305233399086,
1305233399626,
1305233400179,
1305233400687,
1305233401203,
1305233401749,
1305233402307,
1305233402810,
1305233403340,
1305233403855,
1305233404372,
1305233404889,
1305233405435,
1305233405984,
1305233406519,
1305233407037,
1305233407571,
1305233408120,
1305233408660,
1305233409185,
1305233409738,
1305233410277,
1305233410787,
1305233411312,
1305233411847,
1305233412356,
1305233412865,
1305233413377,
1305233413929,
1305233414463,
1305233414994,
1305233415532,
1305233416078,
1305233416613,
1305233417122,
1305233417635,
1305233418165,
1305233418700,
1305233419227,
1305233419776,
1305233420344,
1305233420847,
1305233421369,
1305233421902,
1305233422442,
1305233422967,
1305233423509,
1305233424047,
1305233424573,
1305233425097,
1305233425636,
1305233426178,
1305233426727,
1305233427247,
1305233427795,
1305233428351,
1305233428878,
1305233429389,
1305233429946,
1305233430457,
1305233431039,
1305233431548,
1305233432075,
1305233432597,
1305233433128,
1305233433672,
1305233434199,
1305233434712,
1305233435240,
1305233435767,
1305233436307,
1305233436823,
1305233437348,
1305233437871,
1305233438404,
1305233438908,
1305233439423,
1305233439969,
1305233440501,
1305233441020,
1305233441544,
1305233442067,
1305233442601,
1305233443120,
1305233443647,
1305233444193,
1305233444726,
1305233445250,
1305233445776,
1305233446321,
1305233446833,
1305233447363,
1305233447895,
1305233448443,
1305233448956,
1305233449481,
1305233450019,
1305233450543,
1305233451042,
1305233451551,
1305233452070,
1305233452604,
1305233453109,
1305233453603,
1305233454096,
1305233454596,
1305233455099,
1305233455598,
1305233456109,
1305233456620,
1305233457148,
1305233457677,
1305233458213,
1305233458744,
1305233459250,
1305233459748,
1305233460242,
1305233460743,
1305233461264,
1305233461789,
1305233462339,
1305233462849,
1305233463369,
1305233463910,
1305233464451,
1305233464997,
1305233465514,
1305233466054,
1305233466590,
1305233467115,
1305233467658,
1305233468184,
1305233468684,
1305233469205,
1305233469751,
1305233470300,
1305233470807,
1305233471340,
1305233471869,
1305233472396,
1305233472927,
1305233473467,
1305233474002,
1305233474558,
1305233475086,
1305233475605,
1305233476153,
1305233476689,
1305233477210,
1305233477768,
1305233478309,
1305233478839,
1305233479370,
1305233479903,
1305233480451,
1305233481027,
1305233481526,
1305233482067,
1305233482625,
1305233483135,
1305233483651,
1305233484190,
1305233484705,
1305233485232,
1305233485772,
1305233486307,
1305233486829,
1305233487362,
1305233487898,
1305233488458,
1305233488992,
1305233489521,
1305233490073,
1305233490627,
1305233491133,
1305233491656,
1305233492200,
1305233492737,
1305233493253,
1305233493798,
1305233494471,
1305233494974,
1305233495498,
1305233496039,
1305233496549,
1305233497049,
1305233497579,
1305233498100,
1305233498629,
1305233499146,
1305233499658,
1305233500203,
1305233500747,
1305233501248,
1305233501763,
1305233502314,
1305233502827,
1305233503346,
1305233503892,
1305233504434,
1305233504977,
1305233505498,
1305233506024,
1305233506559,
1305233507069,
1305233507596,
1305233508141,
1305233508697,
1305233509228,
1305233509744,
1305233510269,
1305233510793,
1305233511322,
1305233511849,
1305233512401,
1305233512909,
1305233513452,
1305233513994,
1305233514524,
1305233515058,
