starttime,macaddr,signallevel,macaddr,signallevel,macaddr,signallevel,macaddr,signallevel,macaddr,signallevel,macaddr,signallevel,macaddr,signallevel,macaddr,signallevel,macaddr,signallevel,macaddr,signallevel,macaddr,signallevel,macaddr,signallevel
1294466512.07,00:1C:F0:CB:EC:92,-61,00:1C:F0:CB:EC:89,-72,00:1C:F0:CB:EC:5B,-69,00:1C:F0:CB:EC:95,-80,00:19:5B:77:A5:EE,-83,,,,,,,,,,,,,,
1294466535.0,00:1C:F0:CB:EC:89,-70,00:1C:F0:CB:EC:95,-82,00:15:6D:65:17:B6,-73,00:1C:F0:CB:EC:5B,-69,00:19:5B:77:A5:EE,-82,,,,,,,,,,,,,,
1294466557.84,00:15:6D:65:17:B6,-73,00:1C:F0:CB:EC:5B,-74,00:19:5B:77:A5:EE,-82,00:1C:F0:CB:EC:92,-57,,,,,,,,,,,,,,,,
1294466580.79,00:15:6D:65:17:B6,-74,00:1C:F0:CB:EC:5B,-69,00:19:5B:77:A5:EE,-83,00:1C:F0:CB:EC:92,-57,00:1C:F0:CB:EC:89,-73,00:0C:42:68:DE:D3,-83,,,,,,,,,,,,
1294466603.73,00:15:6D:65:17:B6,-75,00:1C:F0:CB:EC:5B,-75,00:19:5B:77:A5:EE,-83,00:1C:F0:CB:EC:92,-74,00:1C:F0:CB:EC:89,-75,00:0C:42:68:DE:D3,-82,00:1C:F0:CB:EC:70,-84,,,,,,,,,,
1294466626.67,00:15:6D:65:17:B6,-74,00:1C:F0:CB:EC:5B,-75,00:19:5B:77:A5:EE,-83,00:1C:F0:CB:EC:92,-58,00:0C:42:68:DE:D3,-84,,,,,,,,,,,,,,
1294466649.62,00:1C:F0:CB:EC:5B,-69,00:19:5B:77:A5:EE,-82,00:1C:F0:CB:EC:92,-54,00:0C:42:68:DE:D3,-83,00:1C:F0:CB:EC:89,-73,,,,,,,,,,,,,,
1294466672.57,00:1C:F0:CB:EC:5B,-70,00:19:5B:77:A5:EE,-84,00:1C:F0:CB:EC:92,-63,00:0C:42:68:DE:D3,-83,00:1C:F0:CB:EC:89,-78,00:1C:F0:CB:EC:95,-81,,,,,,,,,,,,
1294466695.41,00:1C:F0:CB:EC:5B,-71,00:19:5B:77:A5:EE,-82,00:1C:F0:CB:EC:92,-62,00:0C:42:68:DE:D3,-83,00:1C:F0:CB:EC:95,-79,,,,,,,,,,,,,,
1294466718.36,00:1C:F0:CB:EC:95,-82,00:1C:F0:CB:EC:89,-78,00:1C:F0:CB:EC:92,-54,00:19:5B:77:A5:EE,-84,00:0C:42:68:DE:D3,-81,,,,,,,,,,,,,,
1294466741.31,00:1C:F0:CB:EC:95,-81,00:19:5B:77:A5:EE,-82,00:0C:42:68:DE:D3,-84,00:1C:F0:CB:EC:5B,-67,,,,,,,,,,,,,,,,
1294466764.25,00:1C:F0:CB:EC:92,-55,00:1C:F0:CB:EC:89,-77,,,,,,,,,,,,,,,,,,,,
1294466787.1,00:1C:F0:CB:EC:92,-54,00:1C:F0:CB:EC:5B,-68,00:0C:42:68:DE:D3,-82,,,,,,,,,,,,,,,,,,
1294466809.93,00:1C:F0:CB:EC:5B,-66,00:1C:F0:CB:EC:89,-75,00:1C:F0:CB:EC:95,-80,,,,,,,,,,,,,,,,,,
1294466852.86,00:1C:F0:CB:EC:95,-79,00:19:5B:77:A5:EE,-85,00:0C:42:68:DE:D3,-83,,,,,,,,,,,,,,,,,,
1294466875.62,00:1C:F0:CB:EC:95,-81,00:19:5B:77:A5:EE,-82,00:0C:42:68:DE:D3,-83,00:1C:F0:CB:EC:92,-54,,,,,,,,,,,,,,,,
1294466898.57,00:1C:F0:CB:EC:95,-80,00:19:5B:77:A5:EE,-81,00:1C:F0:CB:EC:92,-67,00:1C:F0:CB:EC:89,-74,00:1C:F0:CB:EC:70,-85,00:0C:42:68:DE:D3,-83,,,,,,,,,,,,
1294466921.42,00:1C:F0:CB:EC:95,-80,00:19:5B:77:A5:EE,-83,00:1C:F0:CB:EC:89,-74,,,,,,,,,,,,,,,,,,
1294466944.35,00:1C:F0:CB:EC:95,-82,00:19:5B:77:A5:EE,-82,00:1C:F0:CB:EC:92,-55,00:0C:42:68:DE:D3,-86,,,,,,,,,,,,,,,,
1294466967.2,00:1C:F0:CB:EC:95,-80,00:19:5B:77:A5:EE,-82,00:1C:F0:CB:EC:92,-54,00:1C:F0:CB:EC:89,-75,00:15:6D:65:17:B6,-75,,,,,,,,,,,,,,
1294466990.13,00:19:5B:77:A5:EE,-83,00:1C:F0:CB:EC:92,-69,00:15:6D:65:17:B6,-76,,,,,,,,,,,,,,,,,,
1294467033.04,00:1C:F0:CB:EC:95,-80,00:15:6D:65:17:B6,-76,00:19:5B:77:A5:EE,-83,,,,,,,,,,,,,,,,,,
1294467055.98,00:15:6D:65:17:B6,-73,00:19:5B:77:A5:EE,-83,00:1C:F0:CB:EC:70,-85,,,,,,,,,,,,,,,,,,
1294467078.92,00:1C:F0:CB:EC:89,-77,00:1C:F0:CB:EC:95,-80,00:1C:F0:CB:EC:70,-84,00:19:5B:77:A5:EE,-83,,,,,,,,,,,,,,,,
1294467101.77,00:1C:F0:CB:EC:95,-79,00:19:5B:77:A5:EE,-81,00:1C:F0:CB:EC:5B,-74,00:15:6D:65:17:B6,-76,,,,,,,,,,,,,,,,
1294467124.71,00:1C:F0:CB:EC:5B,-69,00:1C:F0:CB:EC:92,-69,,,,,,,,,,,,,,,,,,,,
1294467147.56,00:1C:F0:CB:EC:5B,-68,00:1C:F0:CB:EC:92,-76,00:15:6D:65:17:B6,-75,,,,,,,,,,,,,,,,,,
1294467170.4,00:1C:F0:CB:EC:5B,-69,00:1C:F0:CB:EC:92,-62,,,,,,,,,,,,,,,,,,,,
1294467213.3,00:1C:F0:CB:EC:5B,-67,00:1C:F0:CB:EC:92,-62,00:1C:F0:CB:EC:95,-78,,,,,,,,,,,,,,,,,,
1294467236.15,00:1C:F0:CB:EC:5B,-70,00:1C:F0:CB:EC:95,-80,,,,,,,,,,,,,,,,,,,,
1294467259.1,00:1C:F0:CB:EC:95,-80,00:15:6D:65:17:B6,-73,00:1C:F0:CB:EC:92,-76,00:19:5B:77:A5:EE,-83,,,,,,,,,,,,,,,,
1294467281.93,00:1C:F0:CB:EC:95,-80,00:1C:F0:CB:EC:92,-62,00:19:5B:77:A5:EE,-83,00:1C:F0:CB:EC:89,-75,,,,,,,,,,,,,,,,
1294467304.87,00:1C:F0:CB:EC:95,-78,00:19:5B:77:A5:EE,-82,00:1C:F0:CB:EC:89,-75,,,,,,,,,,,,,,,,,,
1294467327.81,00:19:5B:77:A5:EE,-82,00:1C:F0:CB:EC:89,-74,,,,,,,,,,,,,,,,,,,,
1294467350.64,00:1C:F0:CB:EC:89,-68,00:1C:F0:CB:EC:92,-54,00:1C:F0:CB:EC:95,-80,,,,,,,,,,,,,,,,,,
1294467393.55,00:1C:F0:CB:EC:5B,-70,,,,,,,,,,,,,,,,,,,,,,
1294467416.48,00:19:5B:77:A5:EE,-81,00:0C:42:68:DE:D3,-82,,,,,,,,,,,,,,,,,,,,
1294467439.43,00:19:5B:77:A5:EE,-84,00:0C:42:68:DE:D3,-84,00:1C:F0:CB:EC:92,-63,00:15:6D:65:17:B6,-74,00:1C:F0:CB:EC:95,-80,,,,,,,,,,,,,,
1294467462.38,00:0C:42:68:DE:D3,-81,,,,,,,,,,,,,,,,,,,,,,
1294467485.32,00:0C:42:68:DE:D3,-83,00:15:6D:65:17:B6,-73,00:1C:F0:CB:EC:89,-76,00:1C:F0:CB:EC:95,-80,00:19:5B:77:A5:EE,-80,,,,,,,,,,,,,,
1294467508.17,00:15:6D:65:17:B6,-73,00:1C:F0:CB:EC:95,-79,00:19:5B:77:A5:EE,-80,00:1C:F0:CB:EC:70,-83,00:1C:F0:CB:EC:92,-54,,,,,,,,,,,,,,
1294467531.11,00:15:6D:65:17:B6,-74,00:1C:F0:CB:EC:95,-82,00:19:5B:77:A5:EE,-84,00:1C:F0:CB:EC:89,-75,,,,,,,,,,,,,,,,
1294467574.02,00:19:5B:77:A5:EE,-81,00:0C:42:68:DE:D3,-82,00:15:6D:65:17:B6,-78,,,,,,,,,,,,,,,,,,
1294467596.96,00:0C:42:68:DE:D3,-83,00:1C:F0:CB:EC:89,-74,00:1C:F0:CB:EC:5B,-75,,,,,,,,,,,,,,,,,,
1294467619.81,00:1C:F0:CB:EC:89,-64,00:1C:F0:CB:EC:5B,-69,00:1C:F0:CB:EC:70,-87,00:19:5B:77:A5:EE,-84,00:1C:F0:CB:EC:92,-70,00:1C:F0:CB:EC:95,-79,,,,,,,,,,,,
1294467642.65,00:1C:F0:CB:EC:95,-81,00:15:6D:65:17:B6,-81,,,,,,,,,,,,,,,,,,,,
1294467665.6,00:1C:F0:CB:EC:95,-80,00:1C:F0:CB:EC:89,-71,,,,,,,,,,,,,,,,,,,,
1294467688.55,00:1C:F0:CB:EC:95,-79,00:1C:F0:CB:EC:89,-69,00:1C:F0:CB:EC:5B,-82,,,,,,,,,,,,,,,,,,
1294467711.51,00:1C:F0:CB:EC:95,-79,00:1C:F0:CB:EC:89,-62,00:19:5B:77:A5:EE,-83,,,,,,,,,,,,,,,,,,
1294467754.51,00:1C:F0:CB:EC:5B,-68,,,,,,,,,,,,,,,,,,,,,,
1294467777.46,00:1C:F0:CB:EC:92,-55,00:15:6D:65:17:B6,-76,00:19:5B:77:A5:EE,-81,,,,,,,,,,,,,,,,,,
1294467800.42,00:1C:F0:CB:EC:92,-60,00:15:6D:65:17:B6,-73,00:1C:F0:CB:EC:70,-84,00:1C:F0:CB:EC:5B,-68,00:0C:42:68:DE:D3,-81,00:19:5B:77:A5:EE,-82,,,,,,,,,,,,
1294467823.37,00:15:6D:65:17:B6,-73,00:1C:F0:CB:EC:70,-85,00:19:5B:77:A5:EE,-83,00:1C:F0:CB:EC:95,-81,,,,,,,,,,,,,,,,
1294467846.32,00:1C:F0:CB:EC:5B,-68,00:0C:42:68:DE:D3,-82,,,,,,,,,,,,,,,,,,,,
1294467869.28,00:15:6D:65:17:B6,-74,00:19:5B:77:A5:EE,-82,00:1C:F0:CB:EC:95,-78,,,,,,,,,,,,,,,,,,
1294467892.23,00:1C:F0:CB:EC:5B,-67,,,,,,,,,,,,,,,,,,,,,,
1294467915.06,00:1C:F0:CB:EC:5B,-75,00:1C:F0:CB:EC:92,-57,00:15:6D:65:17:B6,-74,00:1C:F0:CB:EC:89,-79,00:1C:F0:CB:EC:95,-80,00:0C:42:68:DE:D3,-81,,,,,,,,,,,,
1294467938.01,00:1C:F0:CB:EC:5B,-66,00:1C:F0:CB:EC:92,-75,00:1C:F0:CB:EC:89,-74,00:1C:F0:CB:EC:95,-78,,,,,,,,,,,,,,,,
1294467960.96,00:1C:F0:CB:EC:92,-66,00:15:6D:65:17:B6,-75,,,,,,,,,,,,,,,,,,,,
1294467983.81,00:1C:F0:CB:EC:92,-59,00:15:6D:65:17:B6,-73,00:1C:F0:CB:EC:89,-74,00:1C:F0:CB:EC:5B,-67,,,,,,,,,,,,,,,,
1294468006.76,00:1C:F0:CB:EC:5B,-75,00:1C:F0:CB:EC:95,-80,00:0C:42:68:DE:D3,-82,,,,,,,,,,,,,,,,,,
1294468029.6,00:1C:F0:CB:EC:5B,-68,00:1C:F0:CB:EC:95,-82,00:1C:F0:CB:EC:92,-69,00:1C:F0:CB:EC:89,-74,,,,,,,,,,,,,,,,
1294468052.44,00:1C:F0:CB:EC:5B,-69,00:1C:F0:CB:EC:92,-74,00:1C:F0:CB:EC:89,-78,00:0C:42:68:DE:D3,-82,,,,,,,,,,,,,,,,
1294468075.28,00:19:5B:77:A5:EE,-83,,,,,,,,,,,,,,,,,,,,,,
1294468098.24,00:19:5B:77:A5:EE,-84,00:1C:F0:CB:EC:92,-69,00:15:6D:65:17:B6,-73,00:1C:F0:CB:EC:89,-72,00:1C:F0:CB:EC:95,-82,,,,,,,,,,,,,,
1294468121.08,00:19:5B:77:A5:EE,-79,00:1C:F0:CB:EC:89,-72,00:0C:42:68:DE:D3,-79,,,,,,,,,,,,,,,,,,
1294468143.94,00:19:5B:77:A5:EE,-82,00:1C:F0:CB:EC:89,-73,00:1C:F0:CB:EC:92,-57,00:1C:F0:CB:EC:95,-80,,,,,,,,,,,,,,,,
1294468166.89,00:19:5B:77:A5:EE,-81,00:1C:F0:CB:EC:89,-78,00:1C:F0:CB:EC:92,-54,,,,,,,,,,,,,,,,,,
1294468189.74,00:19:5B:77:A5:EE,-80,00:1C:F0:CB:EC:89,-72,00:1C:F0:CB:EC:92,-54,00:15:6D:65:17:B6,-75,00:1C:F0:CB:EC:95,-79,,,,,,,,,,,,,,
1294468232.74,00:0C:42:68:DE:D3,-81,00:1C:F0:CB:EC:89,-75,,,,,,,,,,,,,,,,,,,,
1294468255.68,00:1C:F0:CB:EC:89,-73,00:15:6D:65:17:B6,-73,00:1C:F0:CB:EC:92,-61,00:19:5B:77:A5:EE,-82,,,,,,,,,,,,,,,,
1294468278.53,00:1C:F0:CB:EC:92,-58,00:19:5B:77:A5:EE,-79,00:1C:F0:CB:EC:5B,-68,00:1C:F0:CB:EC:95,-81,,,,,,,,,,,,,,,,
1294468301.49,00:0C:42:68:DE:D3,-81,,,,,,,,,,,,,,,,,,,,,,
1294468324.43,00:1C:F0:CB:EC:92,-56,,,,,,,,,,,,,,,,,,,,,,
1294468347.36,00:1C:F0:CB:EC:92,-63,00:1C:F0:CB:EC:89,-69,00:15:6D:65:17:B6,-76,00:1C:F0:CB:EC:70,-84,00:1C:F0:CB:EC:95,-79,,,,,,,,,,,,,,
1294468370.3,00:1C:F0:CB:EC:89,-73,00:15:6D:65:17:B6,-77,00:1C:F0:CB:EC:95,-80,00:19:5B:77:A5:EE,-86,00:0C:42:68:DE:D3,-82,,,,,,,,,,,,,,
1294468413.2,00:1C:F0:CB:EC:89,-75,00:19:5B:77:A5:EE,-84,,,,,,,,,,,,,,,,,,,,
1294468436.16,00:1C:F0:CB:EC:89,-74,00:19:5B:77:A5:EE,-82,00:1C:F0:CB:EC:70,-83,,,,,,,,,,,,,,,,,,
1294468459.1,00:1C:F0:CB:EC:70,-83,00:15:6D:65:17:B6,-73,00:1C:F0:CB:EC:92,-65,00:1C:F0:CB:EC:5B,-69,00:1C:F0:CB:EC:89,-74,,,,,,,,,,,,,,
1294468481.93,00:15:6D:65:17:B6,-75,00:1C:F0:CB:EC:92,-63,00:1C:F0:CB:EC:5B,-75,00:1C:F0:CB:EC:89,-73,00:1C:F0:CB:EC:95,-81,,,,,,,,,,,,,,
1294468504.89,00:1C:F0:CB:EC:92,-57,00:1C:F0:CB:EC:5B,-69,,,,,,,,,,,,,,,,,,,,
1294468527.83,00:1C:F0:CB:EC:5B,-75,00:1C:F0:CB:EC:89,-73,,,,,,,,,,,,,,,,,,,,
1294468550.67,00:1C:F0:CB:EC:5B,-70,,,,,,,,,,,,,,,,,,,,,,
1294468593.6,00:1C:F0:CB:EC:92,-67,00:1C:F0:CB:EC:89,-78,00:1C:F0:CB:EC:95,-79,00:19:5B:77:A5:EE,-82,00:0C:42:68:DE:D3,-83,,,,,,,,,,,,,,
1294468616.54,00:1C:F0:CB:EC:92,-56,00:1C:F0:CB:EC:89,-72,00:19:5B:77:A5:EE,-82,00:0C:42:68:DE:D3,-79,,,,,,,,,,,,,,,,
1294468639.48,00:1C:F0:CB:EC:92,-54,00:1C:F0:CB:EC:89,-74,00:19:5B:77:A5:EE,-81,00:1C:F0:CB:EC:95,-81,,,,,,,,,,,,,,,,
1294468662.32,00:1C:F0:CB:EC:95,-80,,,,,,,,,,,,,,,,,,,,,,
1294468685.16,00:1C:F0:CB:EC:95,-81,00:1C:F0:CB:EC:5B,-69,00:0C:42:68:DE:D3,-83,,,,,,,,,,,,,,,,,,
1294468708.1,00:0C:42:68:DE:D3,-82,00:1C:F0:CB:EC:89,-78,00:1C:F0:CB:EC:92,-66,,,,,,,,,,,,,,,,,,
1294468731.06,00:0C:42:68:DE:D3,-82,00:1C:F0:CB:EC:89,-73,00:1C:F0:CB:EC:92,-59,,,,,,,,,,,,,,,,,,
1294468773.97,00:1C:F0:CB:EC:95,-78,00:15:6D:65:17:B6,-75,00:1C:F0:CB:EC:89,-79,00:0C:42:68:DE:D3,-83,,,,,,,,,,,,,,,,
1294468796.92,00:15:6D:65:17:B6,-74,00:0C:42:68:DE:D3,-84,00:19:5B:77:A5:EE,-82,,,,,,,,,,,,,,,,,,
1294468819.88,00:1C:F0:CB:EC:89,-76,00:1C:F0:CB:EC:92,-57,,,,,,,,,,,,,,,,,,,,
1294468842.83,00:1C:F0:CB:EC:5B,-76,00:1C:F0:CB:EC:95,-80,00:0C:42:68:DE:D3,-83,,,,,,,,,,,,,,,,,,
1294468865.76,00:1C:F0:CB:EC:5B,-72,00:1C:F0:CB:EC:95,-80,00:0C:42:68:DE:D3,-82,00:19:5B:77:A5:EE,-83,,,,,,,,,,,,,,,,
1294468888.6,00:1C:F0:CB:EC:95,-82,00:19:5B:77:A5:EE,-82,00:1C:F0:CB:EC:89,-70,00:15:6D:65:17:B6,-81,,,,,,,,,,,,,,,,
1294468911.54,00:1C:F0:CB:EC:89,-74,00:0C:42:68:DE:D3,-83,,,,,,,,,,,,,,,,,,,,
1294468954.56,00:0C:42:68:DE:D3,-82,,,,,,,,,,,,,,,,,,,,,,
1294468977.5,00:15:6D:65:17:B6,-75,00:1C:F0:CB:EC:5B,-72,00:19:5B:77:A5:EE,-82,,,,,,,,,,,,,,,,,,
1294469000.43,00:1C:F0:CB:EC:92,-63,00:1C:F0:CB:EC:5B,-70,00:0C:42:68:DE:D3,-84,00:19:5B:77:A5:EE,-82,,,,,,,,,,,,,,,,
1294469023.38,00:0C:42:68:DE:D3,-83,00:1C:F0:CB:EC:89,-75,00:1C:F0:CB:EC:95,-82,,,,,,,,,,,,,,,,,,
1294469046.23,00:1C:F0:CB:EC:89,-72,00:1C:F0:CB:EC:95,-80,00:1C:F0:CB:EC:70,-85,,,,,,,,,,,,,,,,,,
1294469069.18,00:1C:F0:CB:EC:89,-76,00:1C:F0:CB:EC:95,-82,00:15:6D:65:17:B6,-76,00:19:5B:77:A5:EE,-84,00:0C:42:68:DE:D3,-84,,,,,,,,,,,,,,
1294469092.12,00:19:5B:77:A5:EE,-81,00:0C:42:68:DE:D3,-82,00:1C:F0:CB:EC:70,-83,00:1C:F0:CB:EC:5B,-65,,,,,,,,,,,,,,,,
1294469115.17,00:0C:42:68:DE:D3,-82,00:1C:F0:CB:EC:5B,-79,00:15:6D:65:17:B6,-74,00:1C:F0:CB:EC:92,-53,00:1C:F0:CB:EC:70,-84,00:1C:F0:CB:EC:95,-82,,,,,,,,,,,,
1294469138.12,00:0C:42:68:DE:D3,-83,00:1C:F0:CB:EC:5B,-69,00:1C:F0:CB:EC:92,-68,00:1C:F0:CB:EC:95,-79,,,,,,,,,,,,,,,,
1294469161.17,00:1C:F0:CB:EC:5B,-68,00:1C:F0:CB:EC:95,-80,00:1C:F0:CB:EC:89,-74,,,,,,,,,,,,,,,,,,
1294469184.02,00:1C:F0:CB:EC:5B,-64,00:1C:F0:CB:EC:95,-79,00:1C:F0:CB:EC:89,-75,00:1C:F0:CB:EC:92,-54,00:0C:42:68:DE:D3,-84,00:19:5B:6C:C0:25,-83,,,,,,,,,,,,
1294469206.97,00:1C:F0:CB:EC:5B,-68,00:1C:F0:CB:EC:89,-75,00:15:6D:65:17:B6,-75,,,,,,,,,,,,,,,,,,
1294469229.81,00:1C:F0:CB:EC:5B,-72,00:1C:F0:CB:EC:92,-56,00:1C:F0:CB:EC:95,-79,00:0C:42:68:DE:D3,-82,,,,,,,,,,,,,,,,
1294469252.75,00:1C:F0:CB:EC:92,-63,00:0C:42:68:DE:D3,-81,00:1C:F0:CB:EC:89,-73,,,,,,,,,,,,,,,,,,
1294469275.69,00:1C:F0:CB:EC:89,-76,00:1C:F0:CB:EC:95,-81,,,,,,,,,,,,,,,,,,,,
1294469298.63,00:1C:F0:CB:EC:92,-55,00:19:5B:77:A5:EE,-82,00:15:6D:65:17:B6,-75,00:1C:F0:CB:EC:89,-75,00:1C:F0:CB:EC:5B,-70,,,,,,,,,,,,,,
1294469321.57,00:1C:F0:CB:EC:92,-63,00:19:5B:77:A5:EE,-81,00:1C:F0:CB:EC:5B,-71,00:0C:42:68:DE:D3,-81,,,,,,,,,,,,,,,,
1294469344.62,00:19:5B:77:A5:EE,-82,00:1C:F0:CB:EC:5B,-79,00:0C:42:68:DE:D3,-83,00:1C:F0:CB:EC:89,-75,,,,,,,,,,,,,,,,
1294469367.56,00:1C:F0:CB:EC:5B,-70,00:0C:42:68:DE:D3,-83,00:1C:F0:CB:EC:95,-80,,,,,,,,,,,,,,,,,,
1294469390.41,00:1C:F0:CB:EC:95,-81,00:1C:F0:CB:EC:70,-85,00:1C:F0:CB:EC:92,-63,,,,,,,,,,,,,,,,,,
1294469433.41,00:0C:42:68:DE:D3,-83,00:1C:F0:CB:EC:92,-68,,,,,,,,,,,,,,,,,,,,
1294469456.36,00:1C:F0:CB:EC:92,-55,00:19:5B:77:A5:EE,-86,,,,,,,,,,,,,,,,,,,,
1294469479.31,00:1C:F0:CB:EC:92,-63,00:15:6D:65:17:B6,-73,00:1C:F0:CB:EC:89,-72,00:1C:F0:CB:EC:5B,-69,00:1C:F0:CB:EC:95,-81,00:19:5B:77:A5:EE,-83,,,,,,,,,,,,
1294469502.15,00:1C:F0:CB:EC:92,-54,00:1C:F0:CB:EC:5B,-76,00:1C:F0:CB:EC:95,-79,,,,,,,,,,,,,,,,,,
1294469525.1,00:1C:F0:CB:EC:5B,-79,00:1C:F0:CB:EC:95,-81,00:1C:F0:CB:EC:70,-87,00:15:6D:65:17:B6,-74,00:1C:F0:CB:EC:89,-72,00:19:5B:77:A5:EE,-83,,,,,,,,,,,,
1294469548.04,00:15:6D:65:17:B6,-73,00:19:5B:77:A5:EE,-82,,,,,,,,,,,,,,,,,,,,
1294469570.87,,,,,,,,,,,,,,,,,,,,,,,,
1294469613.9,00:1C:F0:CB:EC:92,-70,00:1C:F0:CB:EC:5B,-74,00:1C:F0:CB:EC:95,-82,,,,,,,,,,,,,,,,,,
1294469636.74,00:1C:F0:CB:EC:92,-55,00:1C:F0:CB:EC:5B,-70,00:1C:F0:CB:EC:95,-81,00:1C:F0:CB:EC:89,-73,00:0C:42:68:DE:D3,-83,,,,,,,,,,,,,,
1294469659.69,00:1C:F0:CB:EC:5B,-70,00:1C:F0:CB:EC:89,-80,00:19:5B:77:A5:EE,-83,00:0C:42:68:DE:D3,-83,,,,,,,,,,,,,,,,
1294469682.65,00:1C:F0:CB:EC:5B,-70,00:0C:42:68:DE:D3,-83,,,,,,,,,,,,,,,,,,,,
1294469705.6,00:1C:F0:CB:EC:95,-83,00:19:5B:77:A5:EE,-82,,,,,,,,,,,,,,,,,,,,
1294469728.45,00:1C:F0:CB:EC:5B,-67,,,,,,,,,,,,,,,,,,,,,,
1294469751.39,00:1C:F0:CB:EC:5B,-70,00:1C:F0:CB:EC:70,-83,00:15:6D:65:17:B6,-84,00:1C:F0:CB:EC:89,-72,00:1C:F0:CB:EC:95,-81,,,,,,,,,,,,,,
1294469794.4,00:0C:42:68:DE:D3,-84,00:1C:F0:CB:EC:92,-54,00:15:6D:65:17:B6,-77,00:19:5B:77:A5:EE,-80,,,,,,,,,,,,,,,,
1294469817.24,00:0C:42:68:DE:D3,-81,00:1C:F0:CB:EC:92,-54,00:15:6D:65:17:B6,-74,00:19:5B:77:A5:EE,-82,00:1C:F0:CB:EC:70,-85,00:1C:F0:CB:EC:95,-80,,,,,,,,,,,,
1294469840.18,00:19:5B:77:A5:EE,-83,00:1C:F0:CB:EC:70,-84,00:1C:F0:CB:EC:95,-78,00:1C:F0:CB:EC:5B,-70,00:1C:F0:CB:EC:89,-74,,,,,,,,,,,,,,
1294469863.04,00:1C:F0:CB:EC:70,-84,00:1C:F0:CB:EC:95,-79,00:1C:F0:CB:EC:89,-76,,,,,,,,,,,,,,,,,,
1294469885.97,00:1C:F0:CB:EC:92,-71,00:1C:F0:CB:EC:5B,-76,,,,,,,,,,,,,,,,,,,,
1294469908.94,00:1C:F0:CB:EC:89,-78,,,,,,,,,,,,,,,,,,,,,,
1294469931.79,00:15:6D:65:17:B6,-77,00:1C:F0:CB:EC:92,-77,00:1C:F0:CB:EC:5B,-66,00:0C:42:68:DE:D3,-84,,,,,,,,,,,,,,,,
1294469974.71,00:19:5B:77:A5:EE,-81,00:19:5B:6C:C0:2A,-83,00:1C:F0:CB:EC:92,-62,00:1C:F0:CB:EC:95,-81,00:0C:42:68:DE:D3,-82,,,,,,,,,,,,,,
1294469997.64,00:1C:F0:CB:EC:95,-77,,,,,,,,,,,,,,,,,,,,,,
1294470020.48,00:15:6D:65:17:B6,-74,00:1C:F0:CB:EC:5B,-68,00:0C:42:68:DE:D3,-82,00:19:5B:77:A5:EE,-82,00:1C:F0:CB:EC:92,-55,,,,,,,,,,,,,,
1294470043.33,00:1C:F0:CB:EC:5B,-69,00:19:5B:77:A5:EE,-85,00:1C:F0:CB:EC:89,-79,,,,,,,,,,,,,,,,,,
1294470066.27,00:1C:F0:CB:EC:5B,-76,00:1C:F0:CB:EC:89,-76,00:1C:F0:CB:EC:92,-63,00:0C:42:68:DE:D3,-83,,,,,,,,,,,,,,,,
1294470089.22,00:1C:F0:CB:EC:5B,-69,00:1C:F0:CB:EC:89,-75,00:1C:F0:CB:EC:92,-69,00:0C:42:68:DE:D3,-82,00:15:6D:65:17:B6,-72,00:1C:F0:CB:EC:70,-85,00:19:5B:77:A5:EE,-84,,,,,,,,,,
1294470112.14,00:1C:F0:CB:EC:89,-73,00:1C:F0:CB:EC:92,-69,00:15:6D:65:17:B6,-76,00:19:5B:77:A5:EE,-83,,,,,,,,,,,,,,,,
1294470135.09,00:1C:F0:CB:EC:89,-74,00:1C:F0:CB:EC:92,-54,00:15:6D:65:17:B6,-75,00:19:5B:77:A5:EE,-83,00:1C:F0:CB:EC:5B,-69,00:0C:42:68:DE:D3,-82,,,,,,,,,,,,
1294470157.94,00:15:6D:65:17:B6,-75,00:19:5B:77:A5:EE,-81,00:1C:F0:CB:EC:5B,-67,,,,,,,,,,,,,,,,,,
1294470180.88,00:15:6D:65:17:B6,-75,00:1C:F0:CB:EC:5B,-81,00:1C:F0:CB:EC:92,-55,,,,,,,,,,,,,,,,,,
1294470203.72,00:15:6D:65:17:B6,-76,00:1C:F0:CB:EC:5B,-69,00:1C:F0:CB:EC:95,-78,00:0C:42:68:DE:D3,-83,00:1C:F0:CB:EC:70,-83,,,,,,,,,,,,,,
1294470226.68,00:19:5B:77:A5:EE,-84,,,,,,,,,,,,,,,,,,,,,,
1294470249.61,00:15:6D:65:17:B6,-74,00:1C:F0:CB:EC:5B,-69,00:1C:F0:CB:EC:89,-76,,,,,,,,,,,,,,,,,,
1294470272.45,00:1C:F0:CB:EC:5B,-76,00:1C:F0:CB:EC:89,-70,00:19:5B:77:A5:EE,-83,,,,,,,,,,,,,,,,,,
1294470295.39,00:15:6D:65:17:B6,-74,,,,,,,,,,,,,,,,,,,,,,
1294470318.24,00:1C:F0:CB:EC:5B,-74,00:19:5B:77:A5:EE,-83,00:1C:F0:CB:EC:92,-59,00:1C:F0:CB:EC:89,-78,,,,,,,,,,,,,,,,
1294470341.19,00:1C:F0:CB:EC:5B,-81,00:19:5B:77:A5:EE,-82,00:1C:F0:CB:EC:95,-82,,,,,,,,,,,,,,,,,,
1294470364.03,00:1C:F0:CB:EC:95,-82,00:1C:F0:CB:EC:92,-54,00:1C:F0:CB:EC:89,-70,00:0C:42:68:DE:D3,-85,,,,,,,,,,,,,,,,
