"","x"
"4014",-58.8133333333333
"4015",-58.8133333333333
"4016",-58.77
"4017",-58.7233333333333
"4018",-58.7233333333333
"4019",-58.7266666666667
"4020",-58.6966666666667
"4021",-58.6733333333333
"4022",-58.66
"4023",-58.6833333333333
"4024",-58.6633333333333
"4025",-58.6233333333333
"4026",-58.6333333333333
"4027",-58.6033333333333
"4028",-58.5933333333333
"4029",-58.5966666666667
"4030",-58.6233333333333
"4031",-58.5533333333333
"4032",-58.6033333333333
"4033",-58.6433333333333
"4034",-58.6433333333333
"4035",-58.6633333333333
"4036",-58.6733333333333
"4037",-58.7
"4038",-58.7033333333333
"4039",-58.7066666666667
"4040",-58.7466666666667
"4041",-58.7933333333333
"4042",-58.7533333333333
"4043",-58.7733333333333
"4044",-58.7666666666667
"4045",-58.7933333333333
"4046",-58.8633333333333
"4047",-58.8233333333333
"4048",-58.8233333333333
"4049",-58.83
"4050",-58.8133333333333
"4051",-58.8266666666667
"4052",-58.8666666666667
"4053",-58.8966666666667
"4054",-58.9466666666667
"4055",-58.95
"4056",-58.9533333333333
"4057",-58.96
"4058",-58.99
"4059",-58.9633333333333
"4060",-58.9733333333333
"4061",-58.9966666666667
"4062",-59
"4063",-59
"4064",-59.0033333333333
"4065",-59.0033333333333
"4066",-59.0133333333333
"4067",-59.0733333333333
"4068",-59.0966666666667
"4069",-59.0566666666667
"4070",-59.05
"4071",-59.0566666666667
"4072",-59.0066666666667
"4073",-59.0066666666667
"4074",-58.9733333333333
"4075",-58.9866666666667
"4076",-59.0366666666667
"4077",-59.0133333333333
"4078",-59.05
"4079",-59.0566666666667
"4080",-59.0433333333333
"4081",-59.01
"4082",-58.9733333333333
"4083",-59.0166666666667
"4084",-59.0133333333333
"4085",-59
"4086",-59.0166666666667
"4087",-58.98
"4088",-58.9633333333333
"4089",-58.9366666666667
"4090",-58.9066666666667
"4091",-58.9466666666667
"4092",-58.93
"4093",-58.9133333333333
"4094",-58.9333333333333
"4095",-58.96
"4096",-59.0166666666667
"4097",-58.99
"4098",-59.0166666666667
"4099",-59.0466666666667
"4100",-59.1166666666667
"4101",-59.13
"4102",-59.0966666666667
"4103",-59.0733333333333
"4104",-59.0433333333333
"4105",-59.02
"4106",-59.0133333333333
"4107",-58.9933333333333
"4108",-58.9333333333333
"4109",-58.92
"4110",-58.9233333333333
"4111",-58.8766666666667
"4112",-58.8533333333333
"4113",-58.8733333333333
"4114",-58.81
"4115",-58.7866666666667
"4116",-58.7633333333333
"4117",-58.74
"4118",-58.7666666666667
"4119",-58.7266666666667
"4120",-58.73
"4121",-58.75
"4122",-58.7533333333333
"4123",-58.7133333333333
"4124",-58.77
"4125",-58.7633333333333
"4126",-58.7766666666667
"4127",-58.78
"4128",-58.74
"4129",-58.7133333333333
"4130",-58.7166666666667
"4131",-58.73
"4132",-58.73
"4133",-58.7033333333333
"4134",-58.6866666666667
"4135",-58.6766666666667
"4136",-58.68
"4137",-58.72
"4138",-58.7266666666667
"4139",-58.7666666666667
"4140",-58.7866666666667
"4141",-58.8
"4142",-58.83
"4143",-58.9166666666667
"4144",-58.8666666666667
"4145",-58.84
"4146",-58.8533333333333
"4147",-58.8333333333333
"4148",-58.8466666666667
"4149",-58.78
"4150",-58.81
"4151",-58.8066666666667
"4152",-58.8566666666667
"4153",-58.8666666666667
"4154",-58.8766666666667
"4155",-58.8433333333333
"4156",-58.8233333333333
"4157",-58.8533333333333
"4158",-58.9033333333333
"4159",-58.9066666666667
"4160",-58.91
"4161",-58.9066666666667
"4162",-58.9233333333333
"4163",-58.91
"4164",-58.9466666666667
"4165",-58.93
"4166",-59.0033333333333
"4167",-59.07
"4168",-59.0733333333333
"4169",-59.12
"4170",-59.1166666666667
"4171",-59.1133333333333
"4172",-59.1166666666667
"4173",-59.1533333333333
"4174",-59.1266666666667
"4175",-59.09
"4176",-59.0633333333333
"4177",-59.0633333333333
"4178",-59.0933333333333
"4179",-59.09
"4180",-59.07
"4181",-59.0633333333333
"4182",-59.0866666666667
"4183",-59.05
"4184",-59.0933333333333
"4185",-59.1
"4186",-59.14
"4187",-59.1133333333333
"4188",-59.1133333333333
"4189",-59.1233333333333
"4190",-59.1266666666667
"4191",-59.09
"4192",-59.0533333333333
"4193",-59.01
"4194",-59.01
"4195",-59.0366666666667
"4196",-59.0766666666667
"4197",-59.08
"4198",-59.1033333333333
"4199",-59.0666666666667
"4200",-59.0666666666667
"4201",-59.07
"4202",-59.12
"4203",-59.15
"4204",-59.13
"4205",-59.18
"4206",-59.1866666666667
"4207",-59.17
"4208",-59.1266666666667
"4209",-59.1566666666667
"4210",-59.1166666666667
"4211",-59.13
"4212",-59.2
"4213",-59.2433333333333
"4214",-59.22
"4215",-59.2066666666667
"4216",-59.23
"4217",-59.22
"4218",-59.2233333333333
"4219",-59.25
"4220",-59.2966666666667
"4221",-59.2766666666667
"4222",-59.23
"4223",-59.2366666666667
"4224",-59.2433333333333
"4225",-59.29
"4226",-59.2933333333333
"4227",-59.3633333333333
"4228",-59.3366666666667
"4229",-59.3733333333333
"4230",-59.4266666666667
"4231",-59.4233333333333
"4232",-59.4233333333333
"4233",-59.4366666666667
"4234",-59.42
"4235",-59.3666666666667
"4236",-59.3333333333333
"4237",-59.35
"4238",-59.3233333333333
"4239",-59.3133333333333
"4240",-59.28
"4241",-59.2566666666667
"4242",-59.28
"4243",-59.2466666666667
"4244",-59.26
"4245",-59.2733333333333
"4246",-59.3433333333333
"4247",-59.2833333333333
"4248",-59.2733333333333
"4249",-59.2
"4250",-59.22
"4251",-59.2266666666667
"4252",-59.23
"4253",-59.19
"4254",-59.19
"4255",-59.1766666666667
"4256",-59.16
"4257",-59.1566666666667
"4258",-59.1433333333333
"4259",-59.17
"4260",-59.1933333333333
"4261",-59.1466666666667
"4262",-59.1233333333333
"4263",-59.0966666666667
"4264",-59.1166666666667
"4265",-59.12
"4266",-59.1066666666667
"4267",-59.08
"4268",-59.0766666666667
"4269",-59.0566666666667
"4270",-59.07
"4271",-59.03
"4272",-59.0133333333333
"4273",-58.99
"4274",-58.9966666666667
"4275",-59.03
"4276",-59.0833333333333
"4277",-59.0833333333333
"4278",-59.1033333333333
"4279",-59.1266666666667
"4280",-59.1666666666667
"4281",-59.1666666666667
"4282",-59.1666666666667
"4283",-59.2133333333333
"4284",-59.2166666666667
"4285",-59.26
"4286",-59.26
"4287",-59.2733333333333
"4288",-59.2966666666667
"4289",-59.2966666666667
"4290",-59.37
"4291",-59.3466666666667
"4292",-59.3233333333333
"4293",-59.2433333333333
"4294",-59.24
"4295",-59.2366666666667
"4296",-59.2066666666667
"4297",-59.18
"4298",-59.17
"4299",-59.1833333333333
"4300",-59.1433333333333
"4301",-59.1466666666667
"4302",-59.1266666666667
"4303",-59.1633333333333
"4304",-59.1933333333333
"4305",-59.19
"4306",-59.1966666666667
"4307",-59.1666666666667
"4308",-59.21
"4309",-59.17
"4310",-59.15
"4311",-59.1366666666667
"4312",-59.1433333333333
"4313",-59.14
"4314",-59.16
"4315",-59.1766666666667
"4316",-59.1966666666667
"4317",-59.24
"4318",-59.24
"4319",-59.28
"4320",-59.2766666666667
"4321",-59.3166666666667
"4322",-59.34
"4323",-59.3533333333333
"4324",-59.3666666666667
"4325",-59.3933333333333
"4326",-59.4166666666667
"4327",-59.4166666666667
"4328",-59.39
"4329",-59.3533333333333
"4330",-59.33
"4331",-59.33
"4332",-59.2766666666667
"4333",-59.24
"4334",-59.2666666666667
"4335",-59.2666666666667
"4336",-59.2433333333333
"4337",-59.2633333333333
"4338",-59.31
"4339",-59.3133333333333
"4340",-59.2766666666667
"4341",-59.28
"4342",-59.3233333333333
"4343",-59.3733333333333
"4344",-59.4166666666667
"4345",-59.36
"4346",-59.31
"4347",-59.3866666666667
"4348",-59.39
"4349",-59.3733333333333
"4350",-59.39
"4351",-59.4033333333333
"4352",-59.3933333333333
"4353",-59.3933333333333
"4354",-59.3766666666667
"4355",-59.3866666666667
"4356",-59.3833333333333
"4357",-59.3066666666667
"4358",-59.2933333333333
"4359",-59.3166666666667
"4360",-59.31
"4361",-59.2833333333333
"4362",-59.32
"4363",-59.32
"4364",-59.37
"4365",-59.3566666666667
"4366",-59.36
"4367",-59.3266666666667
"4368",-59.29
"4369",-59.28
"4370",-59.28
"4371",-59.2766666666667
"4372",-59.2966666666667
"4373",-59.3433333333333
"4374",-59.3666666666667
"4375",-59.34
"4376",-59.34
"4377",-59.34
"4378",-59.3766666666667
"4379",-59.35
"4380",-59.3333333333333
"4381",-59.3766666666667
"4382",-59.4166666666667
"4383",-59.3866666666667
"4384",-59.41
"4385",-59.41
"4386",-59.37
"4387",-59.36
"4388",-59.4233333333333
"4389",-59.4733333333333
"4390",-59.48
"4391",-59.4466666666667
"4392",-59.44
"4393",-59.4566666666667
"4394",-59.5033333333333
"4395",-59.5033333333333
"4396",-59.4266666666667
"4397",-59.48
"4398",-59.53
"4399",-59.53
"4400",-59.4533333333333
"4401",-59.4166666666667
"4402",-59.41
"4403",-59.4833333333333
"4404",-59.4366666666667
"4405",-59.4466666666667
"4406",-59.4366666666667
"4407",-59.46
"4408",-59.4633333333333
"4409",-59.4333333333333
"4410",-59.41
"4411",-59.41
"4412",-59.4633333333333
"4413",-59.4733333333333
"4414",-59.4733333333333
"4415",-59.4766666666667
"4416",-59.48
"4417",-59.5133333333333
"4418",-59.4433333333333
"4419",-59.51
"4420",-59.4933333333333
"4421",-59.4933333333333
"4422",-59.5033333333333
"4423",-59.5033333333333
"4424",-59.4366666666667
"4425",-59.4666666666667
"4426",-59.43
"4427",-59.48
"4428",-59.48
"4429",-59.4733333333333
"4430",-59.4833333333333
"4431",-59.52
"4432",-59.5966666666667
"4433",-59.67
"4434",-59.6966666666667
"4435",-59.7366666666667
"4436",-59.72
"4437",-59.7566666666667
"4438",-59.72
"4439",-59.6933333333333
"4440",-59.7033333333333
"4441",-59.7233333333333
"4442",-59.7333333333333
"4443",-59.6833333333333
"4444",-59.7
"4445",-59.6933333333333
"4446",-59.71
"4447",-59.7333333333333
"4448",-59.7266666666667
"4449",-59.7533333333333
"4450",-59.7533333333333
"4451",-59.7733333333333
"4452",-59.7733333333333
"4453",-59.7566666666667
"4454",-59.7133333333333
"4455",-59.7166666666667
"4456",-59.7366666666667
"4457",-59.72
"4458",-59.6733333333333
"4459",-59.6766666666667
"4460",-59.7133333333333
"4461",-59.7366666666667
"4462",-59.74
"4463",-59.79
"4464",-59.75
"4465",-59.77
"4466",-59.6933333333333
"4467",-59.7
"4468",-59.6733333333333
"4469",-59.6733333333333
"4470",-59.67
"4471",-59.6966666666667
"4472",-59.6933333333333
"4473",-59.6566666666667
"4474",-59.7
"4475",-59.7733333333333
"4476",-59.79
"4477",-59.8333333333333
"4478",-59.8466666666667
"4479",-59.8833333333333
"4480",-59.8833333333333
"4481",-59.8933333333333
"4482",-59.88
"4483",-59.9166666666667
"4484",-59.8766666666667
"4485",-59.8766666666667
"4486",-59.84
"4487",-59.8666666666667
"4488",-59.9033333333333
"4489",-59.9033333333333
"4490",-59.94
"4491",-59.9733333333333
"4492",-60
"4493",-60.03
"4494",-60.0466666666667
"4495",-59.9966666666667
"4496",-59.98
"4497",-60.0233333333333
"4498",-60.0366666666667
"4499",-60.06
"4500",-60.08
"4501",-60.0366666666667
"4502",-60.06
"4503",-60.0266666666667
"4504",-60.0233333333333
"4505",-59.99
"4506",-60.0266666666667
"4507",-60.05
"4508",-60.03
"4509",-60.07
"4510",-60.0666666666667
"4511",-60.0666666666667
"4512",-60.0166666666667
"4513",-60.0166666666667
"4514",-60.0033333333333
"4515",-59.97
"4516",-59.9566666666667
"4517",-59.9766666666667
"4518",-59.9733333333333
"4519",-59.95
"4520",-59.94
"4521",-59.9366666666667
"4522",-60.0133333333333
"4523",-59.9966666666667
"4524",-60.0366666666667
"4525",-59.99
"4526",-60.0133333333333
"4527",-59.9866666666667
"4528",-59.9766666666667
"4529",-59.9666666666667
"4530",-59.9633333333333
"4531",-59.9633333333333
"4532",-59.9633333333333
"4533",-59.9633333333333
"4534",-59.9633333333333
"4535",-59.94
"4536",-59.9366666666667
"4537",-59.92
"4538",-59.9466666666667
"4539",-59.9733333333333
"4540",-59.9933333333333
"4541",-60.0033333333333
"4542",-60.0266666666667
"4543",-60.0566666666667
"4544",-60.0633333333333
"4545",-60.0133333333333
"4546",-59.9766666666667
"4547",-59.9633333333333
"4548",-59.9366666666667
"4549",-60.0133333333333
"4550",-59.99
"4551",-60.0266666666667
"4552",-60.05
"4553",-60.0666666666667
"4554",-60.09
"4555",-60.0766666666667
"4556",-60.0666666666667
"4557",-60.0533333333333
"4558",-60.11
"4559",-60.11
"4560",-60.1066666666667
"4561",-60.1066666666667
"4562",-60.1033333333333
"4563",-60.0533333333333
"4564",-60.0533333333333
"4565",-60.0233333333333
"4566",-60.0666666666667
"4567",-60.08
"4568",-60.1066666666667
"4569",-60.09
"4570",-60.06
"4571",-60.06
"4572",-60.0833333333333
"4573",-60.13
"4574",-60.1233333333333
"4575",-60.12
"4576",-60.0733333333333
"4577",-60.0466666666667
"4578",-60.05
"4579",-60.0533333333333
"4580",-60.08
"4581",-60.12
"4582",-60.11
"4583",-60.09
"4584",-60.06
"4585",-60.0233333333333
"4586",-60.0233333333333
"4587",-60.0266666666667
"4588",-60.0166666666667
"4589",-60.0266666666667
"4590",-60.0033333333333
"4591",-60.0333333333333
"4592",-60.04
"4593",-60.0433333333333
"4594",-60.0733333333333
"4595",-60.0766666666667
"4596",-60.09
"4597",-60.1433333333333
"4598",-60.1633333333333
"4599",-60.1066666666667
"4600",-60.1266666666667
"4601",-60.1
"4602",-60.1166666666667
"4603",-60.0766666666667
"4604",-60.0433333333333
"4605",-60.0833333333333
"4606",-60.1033333333333
"4607",-60.11
"4608",-60.09
"4609",-60.1333333333333
"4610",-60.1433333333333
"4611",-60.1933333333333
"4612",-60.21
"4613",-60.2133333333333
"4614",-60.1666666666667
"4615",-60.1866666666667
"4616",-60.17
"4617",-60.1633333333333
"4618",-60.1633333333333
"4619",-60.13
"4620",-60.18
"4621",-60.2066666666667
"4622",-60.26
"4623",-60.21
"4624",-60.22
"4625",-60.21
"4626",-60.1866666666667
"4627",-60.21
"4628",-60.2233333333333
"4629",-60.2633333333333
"4630",-60.2966666666667
"4631",-60.3166666666667
"4632",-60.33
"4633",-60.3166666666667
"4634",-60.3266666666667
"4635",-60.28
"4636",-60.27
"4637",-60.25
"4638",-60.2366666666667
"4639",-60.2366666666667
"4640",-60.27
"4641",-60.25
"4642",-60.18
"4643",-60.1566666666667
"4644",-60.1266666666667
"4645",-60.1133333333333
"4646",-60.1233333333333
"4647",-60.0733333333333
"4648",-60.07
"4649",-60.0433333333333
"4650",-60.0933333333333
"4651",-60.0533333333333
"4652",-60.0266666666667
"4653",-60.0466666666667
"4654",-60.0966666666667
"4655",-60.11
"4656",-60.0733333333333
"4657",-60.12
"4658",-60.17
"4659",-60.1933333333333
"4660",-60.2266666666667
"4661",-60.2233333333333
"4662",-60.26
"4663",-60.2866666666667
"4664",-60.2366666666667
"4665",-60.2766666666667
"4666",-60.27
"4667",-60.2666666666667
"4668",-60.2633333333333
"4669",-60.2766666666667
"4670",-60.2733333333333
"4671",-60.29
"4672",-60.2433333333333
"4673",-60.2333333333333
"4674",-60.2066666666667
"4675",-60.22
"4676",-60.1433333333333
"4677",-60.18
"4678",-60.18
"4679",-60.1933333333333
"4680",-60.1966666666667
"4681",-60.1633333333333
"4682",-60.1266666666667
"4683",-60.0833333333333
"4684",-60.0566666666667
"4685",-60.09
"4686",-60.0966666666667
"4687",-60.1066666666667
"4688",-60.0866666666667
"4689",-60.0633333333333
"4690",-60.09
"4691",-60.1633333333333
"4692",-60.1966666666667
"4693",-60.1966666666667
"4694",-60.17
"4695",-60.19
"4696",-60.2266666666667
"4697",-60.1933333333333
"4698",-60.1166666666667
"4699",-60.0933333333333
"4700",-60.0966666666667
"4701",-60.1333333333333
"4702",-60.1766666666667
"4703",-60.11
"4704",-60.15
"4705",-60.14
"4706",-60.1233333333333
"4707",-60.1
"4708",-60.1333333333333
"4709",-60.13
"4710",-60.13
"4711",-60.1333333333333
"4712",-60.0833333333333
"4713",-60.0933333333333
"4714",-60.0933333333333
"4715",-60.0933333333333
"4716",-60.0933333333333
"4717",-60.0666666666667
"4718",-60.0933333333333
"4719",-60.0566666666667
"4720",-60.0633333333333
"4721",-60.0633333333333
"4722",-60.0266666666667
"4723",-60.07
"4724",-60.06
"4725",-59.9933333333333
"4726",-60.07
"4727",-60.0966666666667
"4728",-60.06
"4729",-60.0933333333333
"4730",-60.0966666666667
"4731",-60.0733333333333
"4732",-60.0233333333333
"4733",-59.9933333333333
"4734",-59.9666666666667
"4735",-60
"4736",-60.0533333333333
"4737",-59.9833333333333
"4738",-59.9866666666667
"4739",-59.99
"4740",-59.9666666666667
"4741",-59.9633333333333
"4742",-59.93
"4743",-59.9066666666667
"4744",-59.9533333333333
"4745",-59.9766666666667
"4746",-59.95
"4747",-59.9366666666667
"4748",-59.9633333333333
"4749",-59.9633333333333
"4750",-59.9733333333333
"4751",-59.95
"4752",-59.9466666666667
"4753",-59.9466666666667
"4754",-59.98
"4755",-60.0266666666667
"4756",-60.0066666666667
"4757",-60.0266666666667
"4758",-60.0533333333333
"4759",-60.05
"4760",-60.0133333333333
"4761",-60.0566666666667
"4762",-60.0633333333333
"4763",-60.05
"4764",-60.0766666666667
"4765",-60.09
"4766",-60.1166666666667
"4767",-60.0933333333333
"4768",-60.0966666666667
"4769",-60.0766666666667
"4770",-60.1433333333333
"4771",-60.1233333333333
"4772",-60.1233333333333
"4773",-60.2
"4774",-60.2033333333333
"4775",-60.1733333333333
"4776",-60.1566666666667
"4777",-60.13
"4778",-60.09
"4779",-60.0533333333333
"4780",-60.13
"4781",-60.1133333333333
"4782",-60.1033333333333
"4783",-60.09
"4784",-60.0733333333333
"4785",-60.0466666666667
"4786",-60.02
"4787",-59.99
"4788",-59.95
"4789",-60.01
"4790",-59.97
"4791",-59.9566666666667
"4792",-59.96
"4793",-59.99
"4794",-59.9433333333333
"4795",-59.9366666666667
"4796",-59.9533333333333
"4797",-59.9266666666667
"4798",-59.9033333333333
"4799",-59.8733333333333
"4800",-59.8766666666667
"4801",-59.9
"4802",-59.8366666666667
"4803",-59.85
"4804",-59.8366666666667
"4805",-59.8166666666667
"4806",-59.7733333333333
"4807",-59.7466666666667
"4808",-59.7566666666667
"4809",-59.68
"4810",-59.7033333333333
"4811",-59.6766666666667
"4812",-59.65
"4813",-59.62
"4814",-59.6133333333333
"4815",-59.62
"4816",-59.6466666666667
"4817",-59.64
"4818",-59.6466666666667
"4819",-59.7166666666667
"4820",-59.7
"4821",-59.72
"4822",-59.6933333333333
"4823",-59.7133333333333
"4824",-59.6833333333333
"4825",-59.74
"4826",-59.6866666666667
"4827",-59.6866666666667
"4828",-59.7066666666667
"4829",-59.6766666666667
"4830",-59.6266666666667
"4831",-59.64
"4832",-59.6366666666667
"4833",-59.6466666666667
"4834",-59.6366666666667
"4835",-59.6366666666667
"4836",-59.6733333333333
"4837",-59.69
"4838",-59.6933333333333
"4839",-59.7033333333333
"4840",-59.7266666666667
"4841",-59.69
"4842",-59.66
"4843",-59.6433333333333
"4844",-59.62
"4845",-59.6166666666667
"4846",-59.5966666666667
"4847",-59.6433333333333
"4848",-59.64
"4849",-59.5833333333333
"4850",-59.58
"4851",-59.5433333333333
"4852",-59.5633333333333
"4853",-59.5566666666667
"4854",-59.58
"4855",-59.5566666666667
"4856",-59.5566666666667
"4857",-59.5466666666667
"4858",-59.5066666666667
"4859",-59.4766666666667
"4860",-59.4533333333333
"4861",-59.4566666666667
"4862",-59.4966666666667
"4863",-59.5266666666667
"4864",-59.5133333333333
"4865",-59.53
"4866",-59.4833333333333
"4867",-59.4533333333333
"4868",-59.4233333333333
"4869",-59.4533333333333
"4870",-59.4633333333333
"4871",-59.4466666666667
"4872",-59.4433333333333
"4873",-59.37
"4874",-59.3633333333333
"4875",-59.34
"4876",-59.3466666666667
"4877",-59.3566666666667
"4878",-59.35
"4879",-59.34
"4880",-59.3133333333333
"4881",-59.2733333333333
"4882",-59.2466666666667
"4883",-59.22
"4884",-59.2466666666667
"4885",-59.25
"4886",-59.26
"4887",-59.24
"4888",-59.2033333333333
"4889",-59.22
"4890",-59.1833333333333
"4891",-59.16
"4892",-59.18
"4893",-59.2133333333333
"4894",-59.21
"4895",-59.23
"4896",-59.22
"4897",-59.1766666666667
"4898",-59.1633333333333
"4899",-59.2
"4900",-59.2
"4901",-59.21
"4902",-59.21
"4903",-59.2933333333333
"4904",-59.3266666666667
"4905",-59.3266666666667
"4906",-59.31
"4907",-59.3366666666667
"4908",-59.3133333333333
"4909",-59.28
"4910",-59.2833333333333
"4911",-59.27
"4912",-59.2766666666667
"4913",-59.31
"4914",-59.3133333333333
"4915",-59.2733333333333
"4916",-59.2933333333333
"4917",-59.26
"4918",-59.3133333333333
"4919",-59.3066666666667
"4920",-59.3066666666667
"4921",-59.2333333333333
"4922",-59.2333333333333
"4923",-59.2333333333333
"4924",-59.2166666666667
"4925",-59.2166666666667
"4926",-59.21
"4927",-59.1633333333333
"4928",-59.1533333333333
"4929",-59.1133333333333
"4930",-59.0966666666667
"4931",-59.1466666666667
